normal,300,300,0.978947
normal,300,300,0.812054
normal,300,300,0.817060
normal,300,300,0.752926
normal,300,300,0.839949
normal,300,300,0.808954
normal,300,300,0.796795
normal,300,300,0.813961
normal,300,300,0.810862
normal,300,300,0.809193
normal,300,300,0.804901
normal,300,300,0.809908
normal,300,300,0.804901
normal,300,300,0.806093
normal,300,300,0.822067
normal,300,300,0.813961
normal,300,300,0.802040
normal,300,300,0.804901
normal,300,300,0.818968
normal,300,300,0.813007
normal,300,300,0.864983
