random,10000,0.20006905
random,40000,0.7524491
random,90000,1.683569
random,160000,3.6524296
random,250000,5.5113077
random,360000,7.099
random,490000,9.3031
random,640000,12.8118
random,810000,13.9810324
random,1000000,20.2854991
random,1210000,20.699358
random,1440000,29.6625853
random,1690000,79.7559262
random,1960000,36.8572473
random,2250000,38.2513047
random,2560000,48.1148242
random,2890000,52.7893
random,3240000,64.1973973
random,3610000,65.0061608
random,4000000,72.9356
