random,2890000,64,13.431648,17.686848
random,2890000,64,13.436128,17.656576
random,2890000,64,13.449792,17.665407
random,2890000,64,13.433920,17.649248
random,2890000,64,11.666816,15.897792
random,2890000,64,13.517312,17.791584
random,2890000,64,13.426368,17.695072
random,2890000,64,11.664544,15.920928
random,2890000,64,11.658784,15.878400
random,2890000,64,11.671136,15.872928
random,2890000,64,11.787200,17.427200
random,2890000,64,11.832320,17.105473
random,2890000,64,11.797152,17.070080
random,2890000,64,13.584704,18.983040
random,2890000,64,13.610400,18.468832
random,2890000,64,11.811264,16.981728
random,2890000,64,11.787296,17.385824
random,2890000,64,11.707200,16.820896
random,2890000,64,11.758240,17.267073
random,2890000,64,13.459424,18.846048
