random,1210000,4,37.645409,39.760799
random,1210000,4,37.682590,39.768639
random,1210000,4,37.649471,39.673794
random,1210000,4,31.635839,33.938271
random,1210000,4,37.632416,39.718910
random,1210000,4,37.639233,39.689342
random,1210000,4,37.656319,39.773697
random,1210000,4,37.658432,39.786495
random,1210000,4,37.638145,39.780865
random,1210000,4,31.633217,33.615646
random,1210000,4,37.925598,40.476032
random,1210000,4,37.791489,40.296833
random,1210000,4,37.853695,40.309441
random,1210000,4,37.811394,40.423679
random,1210000,4,37.838593,40.354015
random,1210000,4,37.785728,40.276417
random,1210000,4,31.729664,34.046242
random,1210000,4,31.756321,34.179489
random,1210000,4,31.743999,34.158272
random,1210000,4,31.754047,34.135807
