random,490000,4.415035,14.323950
random,490000,4.611015,8.908033
random,490000,4.413843,9.102106
random,490000,4.386187,11.997223
random,490000,4.201889,14.176846
random,490000,4.641056,17.873049
random,490000,5.873919,20.237923
random,490000,4.635096,10.825157
random,490000,4.553080,11.837006
random,490000,5.814075,23.406982
random,490000,4.292011,8.877993
random,490000,4.699945,13.829947
random,490000,6.894827,13.321877
random,490000,4.588127,18.810034
random,490000,4.665852,13.098001
random,490000,4.481077,9.583950
random,490000,5.800962,12.949944
random,490000,6.606102,30.661106
random,490000,6.100893,15.625000
random,490000,4.617929,11.475801
