random,10000,0.272036,0.380993
random,10000,0.164032,0.267982
random,10000,0.172138,0.271082
random,10000,0.151873,0.282049
random,10000,0.202894,0.335932
random,10000,0.168085,0.267982
random,10000,0.169039,0.265837
random,10000,0.197887,0.325918
random,10000,0.152111,0.225067
random,10000,0.207186,0.313044
random,10000,0.222921,0.345945
random,10000,0.158072,0.267029
random,10000,0.164986,0.262022
random,10000,0.121117,0.287056
random,10000,0.156879,0.272036
random,10000,0.152111,0.262022
random,10000,0.164032,0.265837
random,10000,0.138998,0.303030
random,10000,0.224113,0.348091
random,10000,0.202894,0.320911
