random,10000,1024,0.313952,0.537280
random,10000,1024,0.289024,0.511616
random,10000,1024,0.348576,0.567776
random,10000,1024,0.349792,0.568512
random,10000,1024,0.313248,0.569504
random,10000,1024,0.314464,0.533696
random,10000,1024,0.349536,0.569120
random,10000,1024,0.278592,0.497312
random,10000,1024,0.343264,0.564800
random,10000,1024,0.280480,0.498496
random,10000,1024,0.341408,0.579456
random,10000,1024,0.247648,0.452256
random,10000,1024,0.323008,0.547872
random,10000,1024,0.324928,0.528768
random,10000,1024,0.289152,0.488832
random,10000,1024,0.328256,0.553568
random,10000,1024,0.323072,0.523904
random,10000,1024,0.322272,0.520672
random,10000,1024,0.290688,0.489472
random,10000,1024,0.362976,0.564000
