random,1210000,1024,8.882624,10.811104
random,1210000,1024,8.880416,10.788768
random,1210000,1024,8.884992,10.801152
random,1210000,1024,7.924192,9.835040
random,1210000,1024,7.909440,9.845152
random,1210000,1024,8.881760,10.778208
random,1210000,1024,7.925728,9.839168
random,1210000,1024,7.912160,9.821504
random,1210000,1024,7.902592,9.841632
random,1210000,1024,8.872864,10.823360
random,1210000,1024,7.911040,9.648672
random,1210000,1024,9.844800,11.696544
random,1210000,1024,7.922400,9.802272
random,1210000,1024,8.883264,10.825376
random,1210000,1024,7.913312,9.766432
random,1210000,1024,8.864416,10.740448
random,1210000,1024,9.834720,11.697952
random,1210000,1024,8.881568,10.756256
random,1210000,1024,9.838688,11.710400
random,1210000,1024,8.873600,10.764832
