random,90000,1.242876,1.523018
random,90000,1.324892,1.608849
random,90000,1.231194,1.513004
random,90000,1.211882,1.502991
random,90000,1.207113,1.481056
random,90000,1.235008,1.518011
random,90000,1.317024,1.607895
random,90000,1.240969,1.519918
random,90000,1.258850,1.542807
random,90000,1.302004,1.547813
random,90000,1.233101,1.405954
random,90000,1.234055,1.408100
random,90000,1.162052,1.326084
random,90000,1.147985,1.327038
random,90000,1.117945,1.281977
random,90000,1.054049,1.208067
random,90000,1.055956,1.205921
random,90000,1.142025,1.305819
random,90000,1.117945,1.290798
random,90000,1.040936,1.197100
