random,10000,16,0.313472,0.609792
random,10000,16,0.311296,0.647520
random,10000,16,0.218080,1.099744
random,10000,16,0.273984,0.700160
random,10000,16,0.220064,0.455456
random,10000,16,0.253184,0.524000
random,10000,16,0.313760,0.586592
random,10000,16,0.272128,0.508768
random,10000,16,0.271136,0.503136
random,10000,16,0.317888,0.581632
random,10000,16,0.266464,0.482304
random,10000,16,0.262752,0.473728
random,10000,16,0.261568,0.472384
random,10000,16,0.265760,0.479584
random,10000,16,0.264224,0.552736
random,10000,16,0.263584,0.475328
random,10000,16,0.262208,0.474080
random,10000,16,0.263136,0.473024
random,10000,16,0.263520,0.475584
random,10000,16,0.266976,0.480224
