random,1210000,256,5.511648,7.511648
random,1210000,256,5.432992,7.457088
random,1210000,256,5.504928,7.498048
random,1210000,256,5.460672,7.385504
random,1210000,256,4.555200,6.491520
random,1210000,256,4.574240,6.539040
random,1210000,256,5.441440,7.366080
random,1210000,256,4.574528,6.596928
random,1210000,256,4.588576,6.516512
random,1210000,256,5.449056,7.376544
random,1210000,256,5.461152,7.236992
random,1210000,256,5.465120,7.312640
random,1210000,256,5.479168,7.315904
random,1210000,256,5.446336,7.297664
random,1210000,256,5.449824,7.318240
random,1210000,256,4.576672,6.404608
random,1210000,256,4.661696,6.487776
random,1210000,256,4.582464,6.404032
random,1210000,256,5.460640,7.317216
random,1210000,256,5.465088,7.293216
