normal,10000,64,0.212896,0.431264
normal,10000,64,0.247200,0.462784
normal,10000,64,0.259168,0.463744
normal,10000,64,0.244608,0.459264
normal,10000,64,0.277312,0.493504
normal,10000,64,0.271936,0.475840
normal,10000,64,0.245728,0.460416
normal,10000,64,0.257408,0.458080
normal,10000,64,0.216864,0.995424
normal,10000,64,0.246784,0.462368
normal,10000,64,0.253184,0.430848
normal,10000,64,0.248288,0.465056
normal,10000,64,0.257856,0.477152
normal,10000,64,0.244928,0.459648
normal,10000,64,0.255488,0.458016
normal,10000,64,0.213760,0.429472
normal,10000,64,0.258208,0.459648
normal,10000,64,0.246464,0.460320
normal,10000,64,0.246208,0.461760
normal,10000,64,0.245120,0.460736
