normal,3960576,64,12.204480,19.239391
normal,3960576,64,12.201408,17.813343
normal,3960576,64,10.900288,17.008575
normal,3960576,64,10.873440,16.099487
normal,3960576,64,12.190592,18.057440
normal,3960576,64,12.241600,18.061600
normal,3960576,64,10.840384,16.010401
normal,3960576,64,12.209792,17.430113
normal,3960576,64,10.888224,16.524448
normal,3960576,64,10.869024,16.361952
normal,3960576,64,10.857184,16.029568
normal,3960576,64,10.858528,16.084320
normal,3960576,64,10.903808,16.546656
normal,3960576,64,10.852288,16.354401
normal,3960576,64,12.197536,17.368416
normal,3960576,64,10.867296,16.914593
normal,3960576,64,10.838720,16.686497
normal,3960576,64,10.866400,16.078337
normal,3960576,64,10.902880,16.587809
normal,3960576,64,10.895648,16.680799
