normal,3960576,64,9.324832,15.242048
normal,3960576,64,9.374592,14.975616
normal,3960576,64,9.430656,15.314624
normal,3960576,64,9.330432,14.518208
normal,3960576,64,9.332896,14.982016
normal,3960576,64,9.374784,14.919648
normal,3960576,64,9.314016,14.458656
normal,3960576,64,9.338880,14.482240
normal,3960576,64,9.388864,15.167424
normal,3960576,64,9.337632,15.197664
normal,3960576,64,9.336512,14.529792
normal,3960576,64,9.336704,14.566080
normal,3960576,64,9.394368,14.987104
normal,3960576,64,9.382368,15.082048
normal,3960576,64,9.321952,14.471552
normal,3960576,64,9.337280,15.410272
normal,3960576,64,9.368448,15.140416
normal,3960576,64,9.332608,14.508672
normal,3960576,64,9.380032,15.022816
normal,3960576,64,9.369472,14.970816
