normal,1390,2125,14.254093
normal,1390,2125,7.601976
normal,1390,2125,8.633137
normal,1390,2125,8.677959
normal,1390,2125,7.845163
normal,1390,2125,8.378983
normal,1390,2125,8.569956
normal,1390,2125,8.422136
normal,1390,2125,8.324146
normal,1390,2125,7.587910
normal,1390,2125,8.641005
normal,1390,2125,8.355856
normal,1390,2125,8.491039
normal,1390,2125,8.638859
normal,1390,2125,8.635998
normal,1390,2125,9.546995
normal,1390,2125,8.594036
normal,1390,2125,8.923054
normal,1390,2125,9.840965
normal,1390,2125,8.400917
