random,40000,256,0.353952,0.649056
random,40000,256,0.352768,0.627808
random,40000,256,0.354528,0.626816
random,40000,256,0.404992,0.679776
random,40000,256,0.354688,0.629440
random,40000,256,0.402624,0.674112
random,40000,256,0.460512,0.735456
random,40000,256,0.352992,0.625408
random,40000,256,0.407936,0.681536
random,40000,256,0.428192,0.701216
random,40000,256,0.355232,0.632352
random,40000,256,0.351072,0.624128
random,40000,256,0.350688,0.621056
random,40000,256,0.402208,0.674016
random,40000,256,0.363712,0.635264
random,40000,256,0.350304,0.623072
random,40000,256,0.349664,0.620512
random,40000,256,0.403872,0.675648
random,40000,256,0.402016,0.673376
random,40000,256,0.402912,0.734272
