random,40000,256,0.279488,0.544928
random,40000,256,0.277472,0.543264
random,40000,256,0.276928,0.540192
random,40000,256,0.275648,0.540896
random,40000,256,0.276032,0.541024
random,40000,256,0.276000,0.540512
random,40000,256,0.275936,0.541408
random,40000,256,0.333184,0.596960
random,40000,256,0.331360,0.599648
random,40000,256,0.331808,0.597568
random,40000,256,0.278912,0.544256
random,40000,256,0.277024,0.542432
random,40000,256,0.278944,0.544672
random,40000,256,0.332800,0.597184
random,40000,256,0.365312,0.630144
random,40000,256,0.275968,0.541312
random,40000,256,0.276864,0.541920
random,40000,256,0.278912,0.543872
random,40000,256,0.341760,0.608384
random,40000,256,0.331552,0.597600
