random,1210000,16,10.748800,12.830720
random,1210000,16,10.717248,12.841056
random,1210000,16,10.737344,12.720672
random,1210000,16,10.738624,12.693280
random,1210000,16,10.740160,12.739296
random,1210000,16,10.732544,12.706976
random,1210000,16,10.752000,12.965600
random,1210000,16,12.344256,14.293088
random,1210000,16,10.756320,12.850272
random,1210000,16,10.751424,12.697312
random,1210000,16,10.784512,12.639136
random,1210000,16,10.756544,12.568768
random,1210000,16,10.763488,12.606592
random,1210000,16,10.754976,12.614528
random,1210000,16,10.753344,12.622400
random,1210000,16,10.764704,12.626112
random,1210000,16,10.757376,12.572096
random,1210000,16,10.754624,12.658464
random,1210000,16,10.755904,12.596608
random,1210000,16,10.754688,12.580736
