random,490000,64,1.745312,2.673824
random,490000,64,1.754048,2.678080
random,490000,64,1.751040,2.683872
random,490000,64,1.737760,2.666176
random,490000,64,1.739232,2.702624
random,490000,64,1.748672,2.677536
random,490000,64,1.738976,2.661120
random,490000,64,1.742560,2.652352
random,490000,64,1.741664,2.672064
random,490000,64,1.757280,2.683072
random,490000,64,1.737152,2.661824
random,490000,64,1.733504,2.662752
random,490000,64,1.733184,2.661024
random,490000,64,1.733536,2.682144
random,490000,64,1.752608,2.679168
random,490000,64,1.742048,2.705600
random,490000,64,1.736544,2.668128
random,490000,64,1.737568,2.690560
random,490000,64,1.764064,2.696800
random,490000,64,1.736576,2.668128
