random,40000,64,0.337984,0.612928
random,40000,64,0.387744,0.661152
random,40000,64,0.339840,0.610720
random,40000,64,0.336064,0.617216
random,40000,64,0.388992,0.660000
random,40000,64,0.336800,0.609760
random,40000,64,0.386176,0.660064
random,40000,64,0.340192,0.616736
random,40000,64,0.337664,0.610368
random,40000,64,0.340768,0.613024
random,40000,64,0.343072,0.615712
random,40000,64,0.356128,0.654048
random,40000,64,0.339008,0.613536
random,40000,64,0.339680,0.614080
random,40000,64,0.409184,0.711072
random,40000,64,0.337024,0.610912
random,40000,64,0.338016,0.608160
random,40000,64,0.336640,0.613952
random,40000,64,0.395264,0.667552
random,40000,64,0.386720,0.658016
