random,1000000,10.237932,11.360884
random,1000000,10.248184,11.409998
random,1000000,10.229826,11.389017
random,1000000,10.140181,11.315107
random,1000000,11.224031,12.547970
random,1000000,10.152102,11.286020
random,1000000,10.221958,11.362076
random,1000000,10.179996,11.334896
random,1000000,10.365963,11.508942
random,1000000,11.388063,12.809038
random,1000000,10.081053,11.242867
random,1000000,10.363817,11.518955
random,1000000,10.901928,12.065887
random,1000000,10.113955,11.261940
random,1000000,10.215044,11.362076
random,1000000,10.298967,11.456013
random,1000000,10.469198,11.628151
random,1000000,10.286093,11.440039
random,1000000,11.522770,12.798786
random,1000000,11.094093,12.393951
