random,640000,6.417036,24.504185
random,640000,10.054111,28.696060
random,640000,9.136915,21.779776
random,640000,15.333891,55.927992
random,640000,6.664991,14.929056
random,640000,11.882067,44.344902
random,640000,9.269953,48.094034
random,640000,11.659145,28.988123
random,640000,11.331081,26.194096
random,640000,10.505199,31.157017
random,640000,10.014057,32.593012
random,640000,13.535976,34.765959
random,640000,6.878853,18.388033
random,640000,10.170937,24.415016
random,640000,15.106916,50.915003
random,640000,9.071112,51.678181
random,640000,11.110067,19.985199
random,640000,14.415026,40.035009
random,640000,6.249905,20.376921
random,640000,16.934156,28.743982
