random,10000,16,0.276352,0.772768
random,10000,16,0.268320,0.488416
random,10000,16,0.269824,0.488544
random,10000,16,0.228864,0.447840
random,10000,16,0.270464,0.490944
random,10000,16,0.271040,0.489856
random,10000,16,0.270112,0.490304
random,10000,16,0.269088,0.490624
random,10000,16,0.268160,0.485792
random,10000,16,0.269280,0.489760
random,10000,16,0.232192,0.411840
random,10000,16,0.270368,0.444288
random,10000,16,0.272320,0.446656
random,10000,16,0.228960,0.403136
random,10000,16,0.298304,0.475456
random,10000,16,0.270528,0.443552
random,10000,16,0.269376,0.442240
random,10000,16,0.270176,0.443936
random,10000,16,0.247424,0.424096
random,10000,16,0.228320,0.401024
