random,1210000,64,5.022784,6.841472
random,1210000,64,5.025952,6.897024
random,1210000,64,5.017472,6.866048
random,1210000,64,5.020160,6.813888
random,1210000,64,5.031424,6.818880
random,1210000,64,5.020192,6.846880
random,1210000,64,5.022336,6.843712
random,1210000,64,5.023136,6.839296
random,1210000,64,5.021216,6.884480
random,1210000,64,5.019712,6.824032
random,1210000,64,5.011360,6.860928
random,1210000,64,5.012640,6.835232
random,1210000,64,5.014240,6.810400
random,1210000,64,5.019680,6.847744
random,1210000,64,5.003776,6.821088
random,1210000,64,5.002176,6.864192
random,1210000,64,5.008704,6.836512
random,1210000,64,5.008320,6.831488
random,1210000,64,5.013184,6.869152
random,1210000,64,5.016480,6.844192
