random,40000,3.834009,8.267879
random,40000,1.230001,8.399010
random,40000,4.117012,8.700132
random,40000,1.446009,2.937078
random,40000,3.683805,4.973888
random,40000,4.086018,8.562088
random,40000,1.114130,2.053022
random,40000,1.343966,11.114120
random,40000,4.012823,13.336897
random,40000,1.661062,3.231049
random,40000,1.393080,3.154039
random,40000,1.970053,4.200935
random,40000,4.033804,11.258841
random,40000,1.755953,3.553867
random,40000,3.039122,14.630079
random,40000,1.226902,6.637812
random,40000,1.464844,3.337860
random,40000,3.920078,6.684065
random,40000,1.879930,4.292965
random,40000,3.999949,15.959978
