random,1440000,13.704062,15.908003
random,1440000,13.404131,15.567064
random,1440000,13.154030,15.375853
random,1440000,13.427973,15.657902
random,1440000,13.390064,15.604973
random,1440000,13.403893,15.649080
random,1440000,13.502836,15.726089
random,1440000,12.897968,15.119076
random,1440000,12.664080,14.971972
random,1440000,13.400078,15.635014
random,1440000,13.576984,15.775204
random,1440000,13.669014,15.877008
random,1440000,13.082981,15.612125
random,1440000,13.575077,15.818119
random,1440000,13.883114,16.109943
random,1440000,13.092041,15.316010
random,1440000,13.788939,15.999794
random,1440000,13.514996,15.758991
random,1440000,12.685776,14.919043
random,1440000,13.405085,15.614986
